13,SenatorFischer,It was nice to meet with Vice Admiral Walter Carter Jr the new president of Nebraska to discuss the future of the university and its importance to our state I m looking forward to working with him to ensure our state provides Nebraska students with a world class education,0.24545454545454545,"['admiral walter carter jr', 'new president', 'nebraska', 'nebraska', 'world class education']",R,Nebraska
14,SenatorFischer,So much excitement here as everyone gets ready for SOTU I m looking forward to hearing s vision for our nation in his speech tonight,0.2,"['sotu', 's vision']",R,Nebraska
15,SenSasse,This tweet is simply drunk partisanship Gen Soleimani has killed hundreds and hundreds of Americans and was actively plotting more This commander in chief any C in C has an obligation to defend America by killing this bastard,-0.08333333333333331,"['drunk partisanship', 'gen soleimani', 'america']",R,Nebraska
16,SenSasse,,0.0,[],R,Nebraska
17,SenSasse,you re parroting communist propaganda China is running torture camps and you know it GoogleUyghurs,-0.1,"['communist propaganda', 'china', 'torture camps', 'googleuyghurs']",R,Nebraska
18,SenSasse, Sen Ben Sasse issued a fresh statement Thursday urging Trump to reconsider President Trump his Syria policy citing past Kurd,0.024999999999999994,"['sen ben sasse', 'fresh statement', 'trump', 'trump', 'syria', 'kurd']",R,Nebraska
19,SenSasse,Congratulations to the University of Nebraska on being the first school in the nation with home stadiums in both the Big Ten and the Pac 12,0.08333333333333333,"['congratulations', 'nebraska', 'ten', 'pac']",R,Nebraska
20,SenatorHassan,Why I m Voting In Favor of Both Articles of Impeachment,0.0,"['voting', 'favor', 'articles', 'impeachment']",D,New Hampshire
21,SenatorHassan,Read my thoughts on tonight s State of the Union address,0.0,"['read', 's state', 'union address']",D,New Hampshire
22,SenatorHassan,Earlier today I asked my guest to the SOTU Laconia Police Officer Eric Adams to share a little about his work combating the opioid crisis Watch now,-0.09375,"['sotu laconia', 'eric adams', 'opioid crisis', 'watch']",D,New Hampshire
23,SenatorHassan,I m excited that Officer Eric Adams is joining me at tonight s State of the Union address He exemplifies the Granite State spirit tackling problems hands on amp with great compassion Learn about his approach to stemming the tide of the opioid crisis,0.5875,"['eric adams', 's state', 'union address', 'granite', 'state spirit', 'problems hands', 'great compassion', 'learn', 'opioid crisis']",D,New Hampshire
24,SenatorHassan,Today I had the opportunity to meet with the New England High Intensity Drug Trafficking Area team They re working on dismantling drug trafficking organizations across our region As the opioid crisis continues to rage in New Hampshire their work is crucial,0.10818181818181818,"['england', 'intensity drug trafficking', 'area team', 'opioid crisis', 'hampshire']",D,New Hampshire
25,SenatorShaheen,My statement on the President s StateOfTheUnion address,0.0,"['president s', 'stateoftheunion']",D,New Hampshire
26,SenatorShaheen,Grateful to have Chief Michael Carignan by my side for the StateOfTheUnion address to help raise awareness of the challenges first responders face on the job and the alarming rates of suicide we re seeing in these professions,0.075,"['grateful', 'michael carignan', 'stateoftheunion']",D,New Hampshire
27,SenatorShaheen,Glad the Tri County Community Action Program in Berlin will receive a boost in funding to increase access to Head Start for North Country children I ll keep fighting for Head Start funding to help ensure our kids have the best possible chance at success in their lives,0.38,"['glad', 'tri', 'county community action', 'program', 'berlin', 'head start', 'north country children', 'head start', 'possible chance']",D,New Hampshire
28,SenatorShaheen,I ve listened to the extensive arguments from both the House managers and the President s counsel The evidence clearly shows that President Trump abused his power and obstructed Congress which is why I ll be supporting both Articles of Impeachment,0.11666666666666668,"['extensive arguments', 'house managers', 'president s counsel', 'trump', 'congress', 'articles', 'impeachment']",D,New Hampshire
29,SenatorShaheen,On what would ve been her 107th birthday we honor RosaParks and her legacy that endures today She lit a spark for the civil rights movement that helped tear down racial barriers and demand a fair just and equal future for every American BlackHistoryMonth,0.10888888888888888,"['107th birthday', 'rosaparks', 'civil rights movement', 'racial barriers', 'equal future', 'blackhistorymonth']",D,New Hampshire
30,SenBooker, If we fail to hold this president accountable then we fail the founders intent We fail our democracy And I fear th,-0.5,['founders intent'],D,New Jersey
31,SenBooker,Closing arguments have concluded Trump must be held accountable for his actions As Rep Schiff said of the Senate Republicans is there one among them willing to say enough,0.125,"['closing', 'trump', 'rep schiff']",D,New Jersey
32,SenBooker,History will be watching us tomorrow Despite the lack of a fair trial we ll have an opportunity to do right by the Constitution Join me live now on the Senate Floor as I explain my vote on the articles of impeachment Watch,0.374025974025974,"['history', 'fair trial', 'join', 'floor', 'watch']",D,New Jersey
33,SenBooker,NJ commuters continue to experience unacceptable delays and dangerous crowding like this on a near daily basis It s time for the Trump Administration to stop playing politics with people s livelihoods We must build Gateway,-0.16666666666666666,"['nj', 'unacceptable delays', 'near daily basis', 's time', 'trump', 'people s livelihoods']",D,New Jersey
34,SenBooker,This newest attack on health care would harm working families and some of our most vulnerable communities Trump amp the GOP already tried this move and failed We ll keep fighting them every time they try to restrict health care in NJ amp this country,-0.16666666666666666,"['health care', 'vulnerable communities', 'trump', 'health care', 'nj']",D,New Jersey
35,SenatorMenendez,Had a restless night thinking about all the lies and deceptions that President Trump spouted at yesterday s SOTU Learn the facts for yourself,0.0,"['restless night', 'trump', 'sotu learn']",D,New Jersey
36,SenatorMenendez,Last night President Trump had an opportunity to show the American people that he understands right from wrong and he failed Read my full statement on the SOTU,-0.06071428571428572,"['night president', 'trump', 'american people', 'read', 'full statement', 'sotu']",D,New Jersey
37,SenatorMenendez,See this pin I m wearing It shows how much global temperatures increased over the past 160 years I m hoping Trump saw it because we re sending a message loud and clear that he needs to ActOnClimate before it s too late,-0.06999999999999999,"['global temperatures', 'trump', 'actonclimate']",D,New Jersey
38,SenatorMenendez,And we know one thing the President won t mention 100 Americans are dying every day from gun violence Action can t wait when lives are at stake How many more deaths until he chooses to act SOTU,0.3666666666666667,"['gun violence action', 'sotu']",D,New Jersey
39,SenatorMenendez,We were this close to going to war with Iran I have serious concerns about President Trump s policies both at home and abroad Will he pledge to continue to look out for Americans Because right now Trump is only looking out for himself SOTU,-0.015873015873015872,"['iran', 'trump', 's policies', 'will', 'trump', 'sotu']",D,New Jersey
40,MartinHeinrich,It s time for social media companies to get serious about disinformation campaigns,-0.15,"['s time', 'social media companies', 'disinformation campaigns']",D,New Mexico
41,MartinHeinrich,These banks have the ability to drive change in protecting the Arctic Refuge and in shifting towards a U S financial sector that effectively analyzes and plans for climate risks,0.3,"['arctic refuge', 'financial sector', 'climate risks']",D,New Mexico
42,MartinHeinrich,We are calling on the largest U S banks to not finance ArcticRefuge drilling,0.0,"['s banks', 'arcticrefuge']",D,New Mexico
43,MartinHeinrich,WATCH LIVE I am speaking on the floor of the U S Senate as we prepare for our final vote on President Trump s impeachment,0.06818181818181818,"['watch live', 's senate', 'final vote', 'trump', 's impeachment']",D,New Mexico
44,MartinHeinrich,We have an obligation to the Constitution amp to the American people to get to the truth You cannot have a fair trial without witnesses you cannot have a legitimate acquittal without a fair trial History will judge harshly Senate Republicans for participating in this cover up,0.3,"['constitution amp', 'american people', 'fair trial', 'legitimate acquittal', 'fair trial', 'history']",D,New Mexico
45,SenatorTomUdall,New Mexico s hardworking families deserve better than a president who promises one thing and then turns his back on them to line the pockets of his billionaire donor friends special interests and insider lobbyists,0.24837662337662336,"['mexico', 'families deserve', 'billionaire donor friends', 'special interests', 'insider lobbyists']",D,New Mexico
46,SenatorTomUdall,The out of whack priorities of this administration are countless Instead of lowering drug costs they attack health care Instead of acting on climate they let polluters write the rules Instead of preventing gun violence they bow to the gun lobby,0.0,"['whack priorities', 'drug costs', 'attack health care', 'gun violence', 'gun lobby']",D,New Mexico
47,SenatorTomUdall,While the Trump admin stacks the deck for the wealthy working families pay Trump amp the GOP are still trying to destroy the Affordable Care Act At a glitzy resort in Switzerland talked about cutting Social Security Medicare amp Medicaid to pay for the GOPTaxScam,-0.06666666666666667,"['trump', 'admin stacks', 'trump', 'care', 'glitzy resort', 'switzerland', 'social security', 'medicare', 'medicaid', 'goptaxscam']",D,New Mexico
48,SenatorTomUdall,speech was out of touch with reality Here are the facts President Trump filled his admin with millionaires billionaires amp lobbyists gave a massive tax break to the top 1 has presided over historic corruption to benefit himself and his special interest friends,0.25142857142857145,"['facts president', 'trump', 'millionaires billionaires amp lobbyists', 'massive tax', 'historic corruption', 'special interest friends']",D,New Mexico
49,SenatorTomUdall,Senate Republicans refusal to hold a fair impeachment trial is a low point in American history but we must keep fighting,0.2333333333333333,"['fair impeachment trial', 'low point', 'american history']",D,New Mexico
50,SenCortezMasto,President Trump has also sought to pay for his deficit exploding tax giveaway to the rich and his virtually impenetrable yet windblown border wall on the backs of hardworking Americans The American people can see past President Trump s empty words,0.006249999999999999,"['trump', 'tax giveaway', 'windblown border wall', 'american people', 'past president', 'trump', 's empty words']",D,Nevada
51,SenCortezMasto,While President Trump touted economic growth under his admin too many Nevadans are still struggling to make ends meet He s failed to keep his word to working families he s actively pursued policies that would hurt them,0.016666666666666656,"['trump', 'economic growth', 'nevadans']",D,Nevada
52,SenCortezMasto,Instead of using SOTU to unite the country amp bring people together President Trump delivered more broken promises amp lies In the days amp weeks before SOTU Mr Trump announced plans to rip people s health care away expand his discriminatory Muslim ban amp threaten Social Security,0.04444444444444443,"['sotu', 'country amp', 'trump', 'days amp weeks', 'sotu mr trump', 'rip people s health care', 'muslim', 'ban amp', 'social security']",D,Nevada
53,SenCortezMasto, Thank you for the SOTU invite and for introducing legislation to keep LEO officers and their wellness,0.0,"['thank', 'sotu', 'leo']",D,Nevada
54,SenCortezMasto,Ahead of SOTU tonight I want to highlight the incredible work is doing to end mental health stigma in the law enforcement community His tireless efforts to protect our communities and support his fellow officers make him a true Nevada hero WATCH,0.3833333333333333,"['ahead', 'sotu', 'incredible work', 'mental health stigma', 'law enforcement community', 'tireless efforts', 'fellow officers', 'nevada', 'watch']",D,Nevada
55,SenJackyRosen,My motto in the Senate has been to agree where you can fight where you must I will never stop fighting for Nevada s hardworking families Read my full statement on the President s SOTU speech,0.35,"['nevada', 'read', 'full statement', 'president s', 'sotu']",D,Nevada
56,SenJackyRosen,We know in Nevada that diversity is our strength We should build bridges not walls and treat every immigrant with respect We need comprehensive immigration reform to fix our outdated system strengthen border security and protect Dreamers amp TPS recipients SOTU,-0.4000000000000001,"['nevada', 'comprehensive immigration reform', 'border security', 'dreamers', 'tps', 'sotu']",D,Nevada
57,SenJackyRosen,Here s the truth this Administration has worked to undermine the ACA and strip protections for individuals with pre existing conditions at every turn I ll keep working in the Senate to defend pre existing conditions protections and ProtectOurCare SOTU,0.0,"['aca', 'strip protections', 'conditions protections', 'protectourcare sotu']",D,Nevada
58,SenJackyRosen,As a former computer programmer I know we need quality STEM education to prepare the next generation for a 21st century economy My bipartisan Building Blocks of STEM bill recently signed into law will invest in STEM education for young people particularly young girls SOTU,0.03333333333333333,"['computer programmer', 'stem', 'century economy', 'bipartisan building', 'blocks', 'stem', 'stem', 'young people', 'young girls', 'sotu']",D,Nevada
59,SenJackyRosen,Gil Hernandez my guest tonight is from Elko served in Vietnam is a Purple Heart recipient amp has spent his life serving his fellow veterans Veterans have given so much amp deserve everything they ve earned through great sacrifice Read Gil s heroic story,0.4,"['gil hernandez', 'elko', 'vietnam', 'purple heart', 'recipient amp', 'fellow veterans', 'veterans', 'amp deserve', 'great sacrifice', 'read gil', 's heroic story']",D,Nevada
60,gillibrandny,I m excited for Hacheler Cyrille to join me for tonight s SOTU Her employer failed to provide accommodations after she went through a work related accident while 17 weeks pregnant Ever since she s been fighting for her right to organize and I m proud to join in her efforts,0.21567460317460319,"['hacheler cyrille', 'sotu', 'weeks pregnant', 'ever']",D,New York
61,gillibrandny,A few thoughts going into tonight s State of the Union Address SOTU,-0.2,"['s state', 'address sotu']",D,New York
62,gillibrandny, We have to show the American people ourselves that President Trump does not represent our values That we still believe th,0.0,"['american people', 'trump']",D,New York
63,gillibrandny,President Trump s misdeeds have posed a moral challenge to every single member of Congress And those who lack courage in this moment who are unwilling to do what they know in their heart of hearts to be right will be remembered as complicit,0.07142857142857142,"['trump', 's misdeeds', 'moral challenge', 'congress', 'lack courage']",D,New York
64,gillibrandny,My statement on the Republican vote to block witnesses and relevant documents in the impeachment trial of President Trump,0.4,"['republican', 'relevant documents', 'impeachment trial', 'trump']",D,New York
65,SenSchumer,President Trump claimed last night that he will fight to protect patients with pre existing conditions A flat out lie If it was true he wouldn t be suing to end protections for Americans with pre existing conditions and he d drop his lawsuit now SOTU,0.10833333333333332,"['trump', 'wouldn t', 'd drop', 'sotu']",D,New York
66,SenSchumer, Don t forget to tune in tonight as I address our nation on the progress Democrats have made ForThePeople Watch my SOTU,0.0,"['don', 'forthepeople watch', 'sotu']",D,New York
67,SenSchumer,Here s the reality on Pres Trump s claim the economy s never been better The economy in Obama s last 35 months created over 1 million more jobs than were created in Trump s first 35 months Democrats are fighting every day for Americans jobs Because America can do even better,0.35,"['pres trump', 'economy s', 'obama', 'trump', 'america']",D,New York
68,SenSchumer,Perhaps the biggest lie President Trump told tonight was his claim he ll protect patients with pre existing conditions His admin is in court trying to take those protections away The only way he can truly protect people with pre existing conditions is to drop the lawsuit now,0.0,"['lie president', 'trump']",D,New York
69,SenSchumer,President Trump s speech tonight was much more like a Trump rally than a speech a true leader would give It was demagogic undignified highly partisan and in too many places untruthful SOTU,0.182,"['trump', 's speech', 'trump', 'true leader', 'places untruthful', 'sotu']",D,New York
70,SenSherrodBrown,President Trump betrayed Ohio workers like my State of the Union guest Dave Green We just want the president to know if you re going to make promises you gotta keep them Watch Dave here gt gt,-0.2,"['trump', 'ohio', 'union guest', 'dave green', 'watch dave', 'gt gt']",D,Ohio
71,SenSherrodBrown,The impeachment trial just wrapped up Watch my thoughts on the closing arguments,0.0,"['impeachment trial', 'watch']",D,Ohio
72,SenSherrodBrown,Greedy Wall Street banks and Trump regulators are determined to put the financial system and working families in danger yet again,0.0,"['greedy wall', 'street banks', 'trump', 'financial system']",D,Ohio
73,SenSherrodBrown,Her work is part of the American canon Last year we honored her life and legacy in the Senate,0.0,['american canon'],D,Ohio
74,SenSherrodBrown,Toni Morrison of Lorain Ohio understood the power of language She wrote about the Black experience in America and challenged all readers to look at our society through a new lens one that had seldom been peered through outside of the black community,-0.04924242424242424,"['toni morrison', 'lorain ohio', 'black', 'america', 'new lens', 'black community']",D,Ohio
75,senrobportman,The impeachment proceedings will come to an end this afternoon We must now turn the page and look towards the future For the sake of the country let s seize on what unites us and work together to deliver real results for the American people,0.06666666666666667,"['impeachment proceedings', 'real results', 'american people']",R,Ohio
76,senrobportman,Over the past three yrs we ve created millions of jobs raised wages rebuilt our military amp expanded opportunity Tonight laid out a plan to build on this progress amp continue working towards a stronger more prosperous country SOTU,0.05000000000000001,"['wages rebuilt', 'military amp', 'progress amp', 'prosperous country', 'sotu']",R,Ohio
77,senrobportman,Opioids have devastated communities across Ohio But we are finally making progress As highlighted opioid overdose deaths in Ohio dropped by 22 last year and for the first time in nearly three decades opioid overdose death dropped nationwide SOTU,0.0875,"['opioids', 'ohio', 'opioid overdose deaths', 'ohio', 'decades opioid overdose death', 'sotu']",R,Ohio
78,senrobportman,Patrice is a shining example that recovery is possible She is a remarkable woman and I am proud to call her my friend,0.5166666666666667,"['patrice', 'remarkable woman']",R,Ohio
79,senrobportman,I had a chance to visit Pathways last year and was amazed by Patrice s leadership and the way she is using CARA funding to help vulnerable women get back on their feet She is doing God s work,-0.16666666666666666,"['pathways', 'patrice', 's leadership', 'cara', 'vulnerable women', 'god', 's work']",R,Ohio
80,JimInhofe,To my fellow Oklahomans please stay aware today Check road conditions if you have to be out on the roads,0.25,"['oklahomans', 'road conditions']",R,Oklahoma
81,JimInhofe,If there is one thing made clear tonight it is this is leading our nation to a bright future one that includes and lifts up all Americans I m proud to work with him to turn tonight s SOTU into action My thoughts,0.34,"['bright future', 'sotu']",R,Oklahoma
82,JimInhofe,Despite Democrat efforts to distract citizens and stain his presidency with a partisan and unprecedented impeachment process is working hard to better our economy military and judicial system The American people know it,0.14166666666666666,"['democrat', 'distract citizens', 'unprecedented impeachment process', 'judicial system', 'american people']",R,Oklahoma
83,JimInhofe,After over 50 hours of testimony questions and debate I voted today to move to the next phase of the impeachment process My full statement,0.175,"['testimony questions', 'impeachment process', 'full statement']",R,Oklahoma
84,JimInhofe,Good to spend time with these engaged student leaders from this week We had a great conversation on the sham impeachment and our country s success under,0.4,"['student leaders', 'great conversation', 'sham impeachment', 'country s success']",R,Oklahoma
85,SenatorLankford, President acknowledges family of Enid native killed in Iraq in 2008 during State of Union During the SOTU looked u,-0.2,"['president acknowledges family', 'enid', 'iraq', 'sotu']",R,Oklahoma
86,SenatorLankford,Tonight gave a moving patriotic SOTU speech were he set a clear vision for the nation He challenged America to continue its frontier spirit to be innovators risk takers amp leaders Watch my entire response here,0.05000000000000001,"['sotu', 'clear vision', 'america', 'frontier spirit', 'innovators risk takers amp leaders', 'watch', 'entire response']",R,Oklahoma
87,SenatorLankford,Cindy amp I were able to meet Kelli amp Gage Hake from Stillwater before the SOTU address tonight They are here as special guest to honor their husband dad Army Staff Sergeant Christopher Hake who was killed while serving his second tour of duty in Iraq,0.1642857142857143,"['cindy', 'kelli', 'gage hake', 'stillwater', 'sotu', 'special guest', 'husband dad army', 'staff sergeant christopher hake', 'iraq']",R,Oklahoma
88,SenatorLankford,Cindy amp I pray for the parents of Rachel amp Yuridia as their children were taken from this earth too soon We pray God will comfort them in this time amp guide them as they try to understand this horrific event,-1.0,"['cindy', 'rachel', 'yuridia', 'god', 'time amp', 'horrific event']",R,Oklahoma
89,SenatorLankford,As parents of cross country runners our hearts grieve for the families teammates students of Moore HS amp the entire Moore community as they walk through these incredibly hard days,-0.09722222222222222,"['cross country runners', 'hearts grieve', 'families teammates students', 'moore hs', 'moore', 'hard days']",R,Oklahoma
90,SenJeffMerkley, President Trump might want to consider this with a cover up in lieu of a trial there is no exoneration,0.0,['trump'],D,Oregon
91,SenJeffMerkley, Trump is emboldened because he knows he has a Senate majority that will protect him from the major check and balance,0.0625,"['trump', 'senate majority', 'major check']",D,Oregon
92,SenJeffMerkley,Well That was something Now that SOTU is over we ll be handing the keys back over to Jeff but thanks for following along with us tonight Fwiw we also believe the best of America is yet to come Onward Staff,0.3,"['well', 'sotu', 'jeff', 'fwiw', 'america', 'onward staff']",D,Oregon
93,SenJeffMerkley, It s State of the Union and our work is being cited We showed how many GOP politicians who passed Tru,0.5,"['s state', 'gop politicians', 'tru']",D,Oregon
94,SenJeffMerkley,FACT CHECK Under Donald J Trump immigrants have repeatedly been cast as criminals and a threat to public safety In reality undocumented immigrants are less likely to commit crimes in America than people who were born in the United States SOTU,-0.05555555555555555,"['fact check', 'donald j trump', 'public safety', 'america', 'sotu']",D,Oregon
95,RonWyden,Bottom line the Trump administration has been a terrific success at helping the powerful and wealthy build on their power and wealth but it has failed at addressing the key kitchen table issues that keep typical Americans up at night SOTU,0.06190476190476192,"['bottom', 'trump', 'terrific success', 'key kitchen table issues', 'sotu']",D,Oregon
96,RonWyden,The Trump administration s recent attack on Medicaid is just the latest example of how it s shredding the safety net and making it harder for millions of Americans to get ahead SOTU,0.1,"['trump', 'administration s', 'recent attack', 'medicaid', 'safety net', 'sotu']",D,Oregon
97,RonWyden,Americans are still getting mugged by drug companies every time they walk up to the pharmacy counter but Trump hasn t lifted a finger to lower drug prices especially when it comes to his discarded campaign promise to let Medicare negotiate SOTU,0.0,"['drug companies', 'pharmacy counter', 'trump', 'hasn t', 'drug prices', 'medicare', 'sotu']",D,Oregon
98,RonWyden,With another term he ll send those working families and seniors the bill for his 2 trillion tax giveaway and claw back their hard earned health care and Social Security benefits SOTU,-0.08611111111111112,"['trillion tax giveaway', 'health care', 'social security benefits', 'sotu']",D,Oregon
99,RonWyden,Trump s key legislative accomplishment is a tax handout for multinational corporations special interests and the wealthy and he expects working families to praise him for it SOTU,0.28571428571428575,"['trump', 's key', 'legislative accomplishment', 'tax handout', 'multinational corporations', 'special interests', 'sotu']",D,Oregon
100,SenBobCasey,I heard nothing in tonight s speech that leads me to believe the year ahead will be any different SOTU,0.0,"['s speech', 'sotu']",D,Pennsylvania
101,SenBobCasey,For three years President Trump and Congressional Republicans have pursued a corporate agenda that gives obscene tax cuts to the super rich rips health care away from millions and shortchanges our children,0.23611111111111108,"['years president', 'trump', 'corporate agenda', 'obscene tax cuts', 'super rich rips health care']",D,Pennsylvania
102,SenBobCasey,This week is also the second National Gun Violence Survivors Week I am hopeful that M kiyah s attendance and her story will remind others in Washington of the grave task we have at hand to prevent gun violence in our communities MomentsThatSurvive,0.0,"['gun violence', 'survivors week', 'm kiyah s attendance', 'remind others', 'washington', 'grave task', 'gun violence', 'momentsthatsurvive']",D,Pennsylvania
103,SenBobCasey,We often hear about the lives that gun violence takes each day but it s less often we hear about the survivors the injured the traumatized and the families like M kiyah friends and communities who are left to deal with the physical and emotional costs of gun violence,-0.041666666666666664,"['gun violence', 'm kiyah friends', 'emotional costs', 'gun violence']",D,Pennsylvania
104,SenBobCasey,My State of the Union guest M kiyah Martin is a 14 year old gun violence prevention advocate and student from South Philadelphia who like many young Americans has experienced the effects of gun violence in her community as her teenage cousin was shot and killed in 2018 sotu,0.21666666666666667,"['union guest m kiyah', 'martin', 'old gun violence prevention advocate', 'philadelphia', 'gun violence', 'teenage cousin']",D,Pennsylvania
105,SenToomey,Finally President Trump has inarguably made our country safer The administration deserves praise for taking out two of the world s most dangerous terrorists and holding Iran to account for its hostile actions,-0.033333333333333326,"['trump', 'country safer', 'world s', 'dangerous terrorists', 'iran', 'hostile actions']",R,Pennsylvania
106,SenToomey,I m glad Stephanie and Janiyah Davis from Philadelphia were in the chamber tonight to put a face to the problems facing Pennsylvania families who want to escape failing schools,0.5,"['stephanie', 'janiyah davis', 'philadelphia', 'pennsylvania']",R,Pennsylvania
107,SenToomey,President Trump was also right to discuss the need to expand school choice Every child in our country deserves a high quality education regardless of zip code or income level Right now the school choice movement is facing unprecedented opposition in Pennsylvania,0.33285714285714285,"['trump', 'school choice', 'high quality education regardless', 'zip code', 'income level', 'right', 'school choice movement', 'unprecedented opposition', 'pennsylvania']",R,Pennsylvania
108,SenToomey,Congress should pass my Stop Dangerous Sanctuary Cities legislation to help put an end to sanctuary city policies once and for all,-0.6,"['stop dangerous', 'cities', 'sanctuary city policies']",R,Pennsylvania
109,SenToomey,For five years I have fought to end dangerous sanctuary city policies I appreciate that President Trump continues to make our work to accomplish this a priority,-0.6,"['dangerous sanctuary city policies', 'trump']",R,Pennsylvania
110,SenJackReed,President Trump s State of the Union address was misleading polarizing and divisive My full SOTU statement,0.35,"['trump', 's state', 'union address', 'sotu']",D,Rhode Island
111,SenJackReed,Proud to have Rebekah Ham as my SOTU guest Bekah amp her daughter Grace Carey helped put the star in the ChildhoodCancerSTARAct They re great advocates for the childhoodcancer community amp for protecting healthcare rights for all Americans WorldCancerDay ProtectOurCare,0.8,"['proud', 'rebekah ham', 'sotu', 'bekah', 'grace carey', 'childhoodcancerstaract', 'great advocates', 'childhoodcancer community amp', 'healthcare rights', 'worldcancerday protectourcare']",D,Rhode Island
112,SenJackReed,Heckuva shot,0.0,['heckuva'],D,Rhode Island
113,SenJackReed,The Regional Information Sharing Systems RISS program is an effective law enforcement tool that uses to help solve crimes amp protect the public Great to meet w Col Manni amp co I m proud to help boost RISS funding by 1M in the Appropriations law,0.55,"['information sharing systems riss', 'effective law enforcement tool', 'crimes amp', 'col manni', 'amp co', 'riss']",D,Rhode Island
114,SenJackReed,As we kickoff BlackHistoryMonth we celebrate the teachings blessings amp contributions of so many great African Americans amp aspire to follow their leadership amp example When we study amp learn from history we can each do our part to shape a better future,0.36,"['blackhistorymonth', 'teachings blessings amp contributions', 'african', 'amp aspire', 'leadership amp example', 'study amp']",D,Rhode Island
115,SenWhitehouse,How small is this man,-0.25,[],D,Rhode Island
116,SenWhitehouse,Well here we are The impeachment outcome is settled as it was from Day One In my view the facts are clear the conduct impeachable and the obstruction unprecedented,0.35,"['well', 'impeachment outcome']",D,Rhode Island
117,SenWhitehouse,,0.0,[],D,Rhode Island
118,SenWhitehouse,A sentiment from Senator Murkowski I hope we can all get behind It s my hope that we ve finally found bottom here,-0.2,['murkowski'],D,Rhode Island
119,SenWhitehouse,A friend gave me this quote by the anti slavery Congressman Thaddeus Stevens that those in pursuit of justice must never despair,0.0,"['slavery congressman', 'thaddeus stevens']",D,Rhode Island
120,LindseyGrahamSC,They presented to me an interesting idea we should start a national effort to put Wi Fi on school buses so kids could have access to learning while traveling to and from school We will look closer into this cause It may be money well spent in the 21st century,0.13333333333333333,"['interesting idea', 'national effort', 'wi fi', 'school buses']",R,South Carolina
121,LindseyGrahamSC,I met yesterday with members of the South Carolina School Boards Association about educational needs in South Carolina and throughout the country,0.25,"['carolina', 'boards', 'educational needs', 'carolina']",R,South Carolina
